articleId,blockIndex,blockType,rawText,cleanText,htmlFragment,sourceSelector,parseConfidence
5210752,21,paragraph,"일본 여행을 계획 중이라면 주목해보자. 오모리현 오이라세 계류를 따라 자리한 ‘오이라세 계류 호텔 by 호시노 리조트’는 8월 30일까지 금·토·일요일 한정으로 오이라세 계류의 대표적인 자연 경관인 천연 이끼볼(코케다마)을 모티브로 한 디저트 ‘오이라세 이끼볼 빙수’를 선보인다. 이번 메뉴는 오이라세 계류에 서식하는 다양한 이끼와 천연 이끼볼이 형성되는 과정을 디저트로 표현한 것이 특징이다. 말차와 허브 향이 어우러진 부드러운 빙수 위에 암반을 형상화한 브라우니와 크럼블을 더해 이끼볼의 모습을 재현했으며, 이끼가 자리 잡고 숲이 형성되기까지의 생태 과정을 표현한 5종의 컨디먼트를 함께 제공한다. 빙수의 컨디먼트로는 씨앗을 옮기는 새를 형상화한 쿠키와 너츠, 나무 씨앗을 표현한 초코 퍼프, 새싹을 상징하는 프레시 허브, 식물의 분해 과정을 나타낸 요거트 소스, 습기를 머금은 이끼를 이미지화한 와라비모찌(떡)로 구성됐다. ‘오이라세 이끼볼 빙수’는 계류 테라스에서 하루 10명 한정으로 제공되며, 공식 홈페이지를 통해 전날 오후 1시까지 예약할 수 있다.","일본 여행을 계획 중이라면 주목해보자. 오모리현 오이라세 계류를 따라 자리한 ‘오이라세 계류 호텔 by 호시노 리조트’는 8월 30일까지 금·토·일요일 한정으로 오이라세 계류의 대표적인 자연 경관인 천연 이끼볼(코케다마)을 모티브로 한 디저트 ‘오이라세 이끼볼 빙수’를 선보인다. 이번 메뉴는 오이라세 계류에 서식하는 다양한 이끼와 천연 이끼볼이 형성되는 과정을 디저트로 표현한 것이 특징이다. 말차와 허브 향이 어우러진 부드러운 빙수 위에 암반을 형상화한 브라우니와 크럼블을 더해 이끼볼의 모습을 재현했으며, 이끼가 자리 잡고 숲이 형성되기까지의 생태 과정을 표현한 5종의 컨디먼트를 함께 제공한다. 빙수의 컨디먼트로는 씨앗을 옮기는 새를 형상화한 쿠키와 너츠, 나무 씨앗을 표현한 초코 퍼프, 새싹을 상징하는 프레시 허브, 식물의 분해 과정을 나타낸 요거트 소스, 습기를 머금은 이끼를 이미지화한 와라비모찌(떡)로 구성됐다. ‘오이라세 이끼볼 빙수’는 계류 테라스에서 하루 10명 한정으로 제공되며, 공식 홈페이지를 통해 전날 오후 1시까지 예약할 수 있다.",,text_run(br_separated),0.6
5210752,22,table,↑ 회수다옥 팽주가 제주옹기에 차를 내리고 있는 모습(사진 회수다옥),↑ 회수다옥 팽주가 제주옹기에 차를 내리고 있는 모습(사진 회수다옥),"<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""margin:0 auto; clear:both; max-width: 100%"" width=""500""><tbody><tr><td align=""center"" style=""padding:10px 0 5px 0;""><img alt=""회수다옥 팽주가 제주옹기에 차를 내리고 있는 모습(사진 회수다옥)"" border=""0"" class=""lazy"" data-src=""//img.mbn.co.kr/filewww/news/other/2026/08/06/001460217188.jpg"" src=""//img.mbn.co.kr/newmbn/white.PNG"" width=""500""/></td></tr><tr><td style=""padding-bottom:10px; color:#666; line-height:17px; font-size:12px; font-family:'돋움';"">↑ 회수다옥 팽주가 제주옹기에 차를 내리고 있는 모습(사진 회수다옥)</td></tr></tbody></table>",table,0.6
5210752,23,paragraph,△,△,,text_run(br_separated),0.6
5210752,24,paragraph,"제주 대표 웰니스 관광지이자 물 맑기로 이름난 회수동에 자리 잡은 로컬 티하우스인 ‘회수다옥’에선 제주의 숲과 나무, 새소리를 벗삼아 제주산 제철 재료로 만든 차와 다식을 제주 흙으로 빚은 그릇에 담아 맛볼 수 있다. 대표 상품으로는 △맡김차림(티마카세) △마중차림(티코스 케이터링) △한상차림 △계절한상을 선보이고 있으며, 특히 ‘맡김차림’에서는 제주에서 나고 자란 원물을 제주 토박이 농부들이 정성스럽게 거두어 만든 잎차와 꽃차(추천 티 4가지) 다식을 계절","제주 대표 웰니스 관광지이자 물 맑기로 이름난 회수동에 자리 잡은 로컬 티하우스인 ‘회수다옥’에선 제주의 숲과 나무, 새소리를 벗삼아 제주산 제철 재료로 만든 차와 다식을 제주 흙으로 빚은 그릇에 담아 맛볼 수 있다. 대표 상품으로는 △맡김차림(티마카세) △마중차림(티코스 케이터링) △한상차림 △계절한상을 선보이고 있으며, 특히 ‘맡김차림’에서는 제주에서 나고 자란 원물을 제주 토박이 농부들이 정성스럽게 거두어 만든 잎차와 꽃차(추천 티 4가지) 다식을 계절",,text_run(br_separated),0.6
5210752,25,paragraph,"에 맞게 내놓아 인기가 높은 편이다. 회수다옥은 올여름 운영 시간을 연장, 9월까지는 오후 9시까지 운영해 여행객들도 보다 여유롭게 차를 즐길 수 있다.","에 맞게 내놓아 인기가 높은 편이다. 회수다옥은 올여름 운영 시간을 연장, 9월까지는 오후 9시까지 운영해 여행객들도 보다 여유롭게 차를 즐길 수 있다.",,text_run(br_separated),0.6
5210752,26,paragraph,[ 이승연 매경 시티라이프부 기자lee.seungyeon@mk.co.kr 각 호텔 및 브랜드],[ 이승연 매경 시티라이프부 기자lee.seungyeon@mk.co.kr 각 호텔 및 브랜드],,text_run(br_separated),0.6
5210752,27,paragraph,[본 기사는 매일경제 Citylife 제1042호(26.08.11) 기사입니다],[본 기사는 매일경제 Citylife 제1042호(26.08.11) 기사입니다],,text_run(br_separated),0.6
5210752,28,byline,글 이승연 매경 시티라이프부 기자lee.seungyeon@mk.co.kr 사진 각 호텔 및 브랜드,글 이승연 매경 시티라이프부 기자lee.seungyeon@mk.co.kr 사진 각 호텔 및 브랜드,,b_tag_or_tail_regex (see author metadata),0.8
5210310,0,paragraph,"질병관리청에 따르면 7월 중순 기준으로 국내에 900명의 온열 질환자가 발생했고, 3명이 목숨을 잃었다. 전체 환자의 1/3이 65세 이상이며, 질환별로는 열탈진(일사병)이 절반 이상을 차지했다. 본격 더위가 시작되지도 않았음을 감안하면 남은 여름이 두렵기만 하다.","질병관리청에 따르면 7월 중순 기준으로 국내에 900명의 온열 질환자가 발생했고, 3명이 목숨을 잃었다. 전체 환자의 1/3이 65세 이상이며, 질환별로는 열탈진(일사병)이 절반 이상을 차지했다. 본격 더위가 시작되지도 않았음을 감안하면 남은 여름이 두렵기만 하다.",,text_run(br_separated),0.6
5210310,1,table,↑ (일러스트 프리픽Designed by Freepik),↑ (일러스트 프리픽Designed by Freepik),"<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""margin:0 auto; clear:both; max-width: 100%"" width=""500""><tbody><tr><td align=""center"" style=""padding:10px 0 5px 0;""><img alt=""(일러스트 프리픽Designed by Freepik)"" border=""0"" class=""lazy"" data-src=""//img.mbn.co.kr/filewww/news/other/2026/08/04/406928608061.png"" src=""//img.mbn.co.kr/newmbn/white.PNG"" width=""500""/></td></tr><tr><td style=""padding-bottom:10px; color:#666; line-height:17px; font-size:12px; font-family:'돋움';"">↑ (일러스트 프리픽Designed by Freepik)</td></tr></tbody></table>",table,0.6
5210310,2,heading,‘폭염중대경보’로 무더위 단계 경신,‘폭염중대경보’로 무더위 단계 경신,"<strong><div style=""border-top: 4px solid #ed6d01;border-bottom: 1px solid #ed6d01;font-size: 18px;padding: 10px 0;margin:30px 0;"">‘폭염중대경보’로 무더위 단계 경신</div></strong>",style*=border-top (heuristic),0.7
5210310,3,paragraph,기상청은 2008년 폭염특보 제도를 시행한 지 18년 만인 올해 최상위 단계로 ‘폭염중대경보’를 신설했다. 기존 체계만으로는 점점 심각해지는 극한의 더위를 변별하고 안전을 경고하기에 부족하다고 판단한 때문이다. 그만큼 지금의 더위는 극단적이고 치명적인 재난 수준이다.,기상청은 2008년 폭염특보 제도를 시행한 지 18년 만인 올해 최상위 단계로 ‘폭염중대경보’를 신설했다. 기존 체계만으로는 점점 심각해지는 극한의 더위를 변별하고 안전을 경고하기에 부족하다고 판단한 때문이다. 그만큼 지금의 더위는 극단적이고 치명적인 재난 수준이다.,,text_run(br_separated),0.6
5210310,4,paragraph,"폭염중대경보 발효 기준은 일최고 체감 온도 35℃가 이틀 이상 관측된 지역에서, 일최고 체감 온도 38℃ 이상 또는 일최고 기온 39℃ 이상이 예상될 때다. 더위로 인한 인명 피해 가능성을 기준한 것으로, 체감 온도 38℃는 건강한 사람도 온열 질환에 걸리거나 인체 조절 능력이 무너지는 ‘의학적 임계 온도’로 통한다.","폭염중대경보 발효 기준은 일최고 체감 온도 35℃가 이틀 이상 관측된 지역에서, 일최고 체감 온도 38℃ 이상 또는 일최고 기온 39℃ 이상이 예상될 때다. 더위로 인한 인명 피해 가능성을 기준한 것으로, 체감 온도 38℃는 건강한 사람도 온열 질환에 걸리거나 인체 조절 능력이 무너지는 ‘의학적 임계 온도’로 통한다.",,text_run(br_separated),0.6
5210310,5,paragraph,"기상청은 올여름 폭염 절정기를 7월 말~8월 중순으로 본다. 한반도 상공에 고기압이 겹치는 ‘열돔(Heat Dome)’이 본격화되는 데다, 다량의 수증기가 강한 일사와 만나 최악의 찜통 더위가 예상되기 때문이다. 이 기간을 무사 통과하려면 기상 특보에 귀 기울이고 행동 요령을 철저히 지키는 것이 무엇보다 중요하다.","기상청은 올여름 폭염 절정기를 7월 말~8월 중순으로 본다. 한반도 상공에 고기압이 겹치는 ‘열돔(Heat Dome)’이 본격화되는 데다, 다량의 수증기가 강한 일사와 만나 최악의 찜통 더위가 예상되기 때문이다. 이 기간을 무사 통과하려면 기상 특보에 귀 기울이고 행동 요령을 철저히 지키는 것이 무엇보다 중요하다.",,text_run(br_separated),0.6
5210310,6,heading,경보 발령되면 활동 ‘즉각 중단’,경보 발령되면 활동 ‘즉각 중단’,"<strong><div style=""border-top: 4px solid #ed6d01;border-bottom: 1px solid #ed6d01;font-size: 18px;padding: 10px 0;margin:30px 0;"">경보 발령되면 활동 ‘즉각 중단’</div></strong>",style*=border-top (heuristic),0.7
5210310,7,paragraph,기상청은 폭염중대경보가 발령된 해당 지역 주민은 ‘생존을 위한 3단계 행동수칙(중단-이동-확인)’을 즉시 실천하라고 강조한다.,기상청은 폭염중대경보가 발령된 해당 지역 주민은 ‘생존을 위한 3단계 행동수칙(중단-이동-확인)’을 즉시 실천하라고 강조한다.,,text_run(br_separated),0.6
5210310,8,paragraph,"△1단계이자 가장 중요한 수칙은 ‘중단(stop)’이다. 모든 야외 활동을 즉시 중단 또는 연기하라는 것. 기존의 경보 단계가 야외 활동 ‘자제’나 ‘금지’를 권고했다면, 폭염중대경보 단계에서는 무조건 ‘즉각 중단’이 원칙이다.특히 어린이와 노약자, 만성 질환자는 외출을 전면 중단하고 실내에 머물러야 하며, 건설·산업 현장 작업자 역시 야외 작업을 전면 중지해야 한다. △2단계는 ‘이동(move)’이다. 그늘이나 무더위쉼터, 시원한 실내로 이동하고, 냉방 시설을 가동해 적정 실내 온도를 유지한 상태에서 휴식을 취해야 한다. △3단계는 ‘확인(check)’이다. 가족, 주변의 혼자 사는 이웃과 어르신의 안전과 안부를 주기적으로 확인한다.","△1단계이자 가장 중요한 수칙은 ‘중단(stop)’이다. 모든 야외 활동을 즉시 중단 또는 연기하라는 것. 기존의 경보 단계가 야외 활동 ‘자제’나 ‘금지’를 권고했다면, 폭염중대경보 단계에서는 무조건 ‘즉각 중단’이 원칙이다.특히 어린이와 노약자, 만성 질환자는 외출을 전면 중단하고 실내에 머물러야 하며, 건설·산업 현장 작업자 역시 야외 작업을 전면 중지해야 한다. △2단계는 ‘이동(move)’이다. 그늘이나 무더위쉼터, 시원한 실내로 이동하고, 냉방 시설을 가동해 적정 실내 온도를 유지한 상태에서 휴식을 취해야 한다. △3단계는 ‘확인(check)’이다. 가족, 주변의 혼자 사는 이웃과 어르신의 안전과 안부를 주기적으로 확인한다.",,text_run(br_separated),0.6
5210310,9,paragraph,"이 밖에도 물을 충분히 마셔서 탈수를 예방하고, 한낮의 야외 활동을 자제하며","이 밖에도 물을 충분히 마셔서 탈수를 예방하고, 한낮의 야외 활동을 자제하며",,text_run(br_separated),0.6
5210310,10,paragraph,", 외출 시에는 양산과 모자 등으로 햇볕 노출을 최대한 줄이는 노력이 필요하다. 현재 내가 있는 지역의 폭염 수치는 ‘기상청 날씨누리’에서 실시간으로 확인할 수 있다.",", 외출 시에는 양산과 모자 등으로 햇볕 노출을 최대한 줄이는 노력이 필요하다. 현재 내가 있는 지역의 폭염 수치는 ‘기상청 날씨누리’에서 실시간으로 확인할 수 있다.",,text_run(br_separated),0.6
5210310,11,paragraph,[ 송이령(프리랜서) 프리픽],[ 송이령(프리랜서) 프리픽],,text_run(br_separated),0.6
5210310,12,paragraph,[본 기사는 매일경제 Citylife 제1041호(26.08.04) 기사입니다],[본 기사는 매일경제 Citylife 제1041호(26.08.04) 기사입니다],,text_run(br_separated),0.6
5210310,13,byline,글 송이령(프리랜서) 일러스트 프리픽,글 송이령(프리랜서) 일러스트 프리픽,,b_tag_or_tail_regex (see author metadata),0.8
5210190,0,image,https://www.mbn.co.kr/player/videojs/png/ic_caution.png,https://www.mbn.co.kr/player/videojs/png/ic_caution.png,"<img alt=""주의사항"" src=""https://www.mbn.co.kr/player/videojs/png/ic_caution.png""/>",img,0.9
5210190,1,caption,주의사항,주의사항,"<img alt=""주의사항"" src=""https://www.mbn.co.kr/player/videojs/png/ic_caution.png""/>",img[alt],0.9
5210190,2,paragraph,VOD 시청 안내 어도비 플래시 플레이어 서비스 종료에 따라,VOD 시청 안내 어도비 플래시 플레이어 서비스 종료에 따라,,text_run(br_separated),0.6
5210190,3,paragraph,현재 브라우저 버전에서는 서비스가 원할하지 않습니다.,현재 브라우저 버전에서는 서비스가 원할하지 않습니다.,,text_run(br_separated),0.6
5210190,4,paragraph,아래 버튼을 클릭하셔서 브라우저 업그레이드(설치) 해주시기 바랍니다. 브라우저 업그레이드 및 설치 서울 등 수도권에 처음으로 폭염중대경보가 발효됐고 전남광주에도 내려졌습니다.,아래 버튼을 클릭하셔서 브라우저 업그레이드(설치) 해주시기 바랍니다. 브라우저 업그레이드 및 설치 서울 등 수도권에 처음으로 폭염중대경보가 발효됐고 전남광주에도 내려졌습니다.,,text_run(br_separated),0.6
5210190,5,paragraph,오늘은 서울이 38도까지 치솟아 올여름 중 가장 더울 것으로 예상되고요.,오늘은 서울이 38도까지 치솟아 올여름 중 가장 더울 것으로 예상되고요.,,text_run(br_separated),0.6
5210190,6,paragraph,건강한 사람도 온열질환에 걸릴 수 있어 각별한 주의가 필요합니다.,건강한 사람도 온열질환에 걸릴 수 있어 각별한 주의가 필요합니다.,,text_run(br_separated),0.6
5210190,7,paragraph,오후에는 서쪽 지역 곳곳에 돌풍과 벼락을 동반한 소나기가 갑자기 쏟아질 수 있겠고요.,오후에는 서쪽 지역 곳곳에 돌풍과 벼락을 동반한 소나기가 갑자기 쏟아질 수 있겠고요.,,text_run(br_separated),0.6
